Ensembl_ID,Change,Gene_Name,Gene_Biotype,Chr,Length,Exon Length,Downstream_Promoter_Downregulated,Upstream_Promoter_Downregulated,Gene_Body_Downregulated,TSS_Downregulated,Downstream_Promoter_Nondifferential,Upstream_Promoter_Nondifferential,Gene_Body_Nondifferential,TSS_Nondifferential,Downstream_Promoter_Upregulated,Upstream_Promoter_Upregulated,Gene_Body_Upregulated,TSS_Upregulated
ENSRNOG00000053406,Nondifferential,Gramd1c,protein_coding,11,51669,3153,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000053408,Nondifferential,AABR07027810.3,miRNA,17,102,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000053409,Nondifferential,AABR07068852.1,protein_coding,9,394,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053424,Nondifferential,AABR07006860.1,miRNA,1,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053428,Upregulated,Ccpg1,protein_coding,8,31383,3016,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000053439,Nondifferential,Gabpb1l,protein_coding,17,1028,912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053452,Nondifferential,Actg1,protein_coding,3,1901,1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053456,Downregulated,Lage3,protein_coding,X,1424,743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053460,Nondifferential,Acot3,protein_coding,6,5262,1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053467,Nondifferential,Mir30b,miRNA,7,95,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053468,Upregulated,Tuba1b,protein_coding,7,2970,1608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053469,Downregulated,ensembl,0,10,14790,2355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053472,Nondifferential,AABR07071487.1,lincRNA,8,1934,1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053479,Nondifferential,AABR07029417.1,pseudogene,10,272,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053480,Nondifferential,SNORA43,snoRNA,3,131,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053491,Upregulated,LOC108352928,lincRNA,15,11038,219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000053498,Downregulated,Dnajc22,protein_coding,7,5108,1461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000053502,Upregulated,Arhgef17,protein_coding,1,55352,6171,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0
ENSRNOG00000053510,Upregulated,Hcfc2,protein_coding,7,28537,2169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000053511,Nondifferential,AABR07017113.1,lincRNA,15,26680,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000053515,Nondifferential,AABR07028568.1,protein_coding,17,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053518,Nondifferential,Zscan26,protein_coding,17,18818,4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053529,Downregulated,AABR07025757.1,pseudogene,16,1104,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000053534,Nondifferential,ACA64,snoRNA,10,128,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053550,Upregulated,Itga1,protein_coding,2,154203,4171,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,13.0,0.0
ENSRNOG00000053557,Nondifferential,LOC102553386,protein_coding,10,968,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053560,Nondifferential,Rhou,protein_coding,19,6157,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000053562,Upregulated,Arx,protein_coding,X,9691,2206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053574,Nondifferential,Tarbp1,protein_coding,19,51114,4728,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000053577,Nondifferential,Gramd1b,protein_coding,8,162185,2898,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0
ENSRNOG00000053582,Nondifferential,AC099089.1,miRNA,10,138,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053583,Downregulated,Mapk3,protein_coding,1,6203,1781,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000053591,Nondifferential,AABR07013085.1,lincRNA,2,62112,453,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000053592,Upregulated,AABR07050646.1,pseudogene,5,411,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000053599,Nondifferential,Pogz,protein_coding,2,27699,6063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0
ENSRNOG00000053607,Nondifferential,Fam217b,protein_coding,3,9761,4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000053615,Nondifferential,Mrpl50,protein_coding,5,5149,1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053635,Nondifferential,Zfp192,protein_coding,17,18458,8811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053654,Nondifferential,AABR07061614.2,pseudogene,4,1872,1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053659,Nondifferential,RGD1311703,protein_coding,1,11155,1472,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000053675,Nondifferential,Dhh,protein_coding,7,5496,2479,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000053676,Nondifferential,U6,snRNA,16,107,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053680,Nondifferential,Kansl1,protein_coding,10,86580,3102,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0
ENSRNOG00000053687,Nondifferential,Znf660,protein_coding,8,1407,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053688,Nondifferential,AABR07009965.1,protein_coding,2,421,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053691,Nondifferential,Lama5,protein_coding,3,48083,11319,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,7.0,0.0
ENSRNOG00000053697,Nondifferential,U6,snRNA,17,107,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053706,Nondifferential,Lonrf1,protein_coding,16,29434,2499,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
ENSRNOG00000053709,Nondifferential,AABR07004229.1,pseudogene,1,128,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053712,Nondifferential,AABR07027910.1,lincRNA,17,2011,1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053714,Nondifferential,7SK,misc_RNA,15,319,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053725,Nondifferential,Usf2,protein_coding,1,10670,1639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000053728,Upregulated,AABR07006724.1,lincRNA,1,94399,1281,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0
ENSRNOG00000053729,Nondifferential,Tesk1,protein_coding,5,5744,3592,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053735,Nondifferential,Hebp2,protein_coding,1,5390,1144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053739,Nondifferential,U1,snRNA,3,164,164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053744,Nondifferential,AABR07060291.1,miRNA,4,69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053751,Nondifferential,AABR07043453.1,protein_coding,19,1488,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053752,Nondifferential,7SK,misc_RNA,17,306,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053753,Nondifferential,Rn50_8_0646.1,processed_transcript,8,21757,5996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053778,Upregulated,AABR07063248.1,protein_coding,6,1473,1473,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053787,Upregulated,Mdfic,protein_coding,4,79659,3401,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,14.0,0.0
ENSRNOG00000053790,Downregulated,AABR07036007.1,protein_coding,12,3511,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053803,Nondifferential,AABR07058656.1,lincRNA,7,14436,960,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ENSRNOG00000053813,Nondifferential,Nkap,protein_coding,X,19219,1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053814,Nondifferential,Synrg,protein_coding,10,36309,2667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0
ENSRNOG00000053819,Nondifferential,SNORD88,snoRNA,1,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053820,Nondifferential,AABR07071661.1,protein_coding,8,85611,3115,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000053828,Nondifferential,Ppp1r12c,protein_coding,1,22852,2910,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
ENSRNOG00000053845,Nondifferential,Hist1h2bl,protein_coding,17,381,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053850,Nondifferential,Rdh5,protein_coding,7,6750,2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
ENSRNOG00000053859,Downregulated,Ranbp6,protein_coding,1,3318,3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053869,Nondifferential,Ppp1r3d,protein_coding,3,3072,3072,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053875,Nondifferential,Nacad,protein_coding,14,7991,4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000053881,Nondifferential,Baz2a,protein_coding,7,17986,5055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000053891,Upregulated,Phf11b,protein_coding,15,62206,1275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ENSRNOG00000053898,Nondifferential,SNORA24,snoRNA,2,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053909,Nondifferential,7SK,misc_RNA,20,292,292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053915,Upregulated,Phf11,protein_coding,15,11367,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000053923,Nondifferential,Thap12,protein_coding,1,15785,3354,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053932,Nondifferential,Ddx6,protein_coding,8,32423,2698,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000053943,Nondifferential,Cops3,protein_coding,10,23449,1615,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000053945,Downregulated,Daam2,protein_coding,9,43774,3354,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000053948,Downregulated,LOC102549506,lincRNA,17,16878,5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000053961,Downregulated,Med9,protein_coding,10,14735,1872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000053991,Nondifferential,P3h1,protein_coding,5,14757,2586,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054000,Nondifferential,AABR07003030.1,miRNA,1,131,131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000054008,Nondifferential,Scamp5,protein_coding,8,27126,2793,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0
ENSRNOG00000054011,Upregulated,Tbc1d8b,protein_coding,X,88465,5699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054017,Nondifferential,RGD1562378,protein_coding,17,4444,1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054049,Upregulated,Prelid2,protein_coding,18,90667,4688,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0
ENSRNOG00000054058,Upregulated,Osbpl1a,protein_coding,18,197125,3039,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,30.0,0.0
ENSRNOG00000054063,Nondifferential,Nat6,protein_coding,8,3250,1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000054080,Upregulated,Cgnl1,protein_coding,8,106756,6670,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000054081,Nondifferential,SNORD12,snoRNA,3,91,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054096,Nondifferential,LOC688812,pseudogene,12,1382,1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054113,Nondifferential,U6,snRNA,KL568156.1,107,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054118,Nondifferential,Tpgs2,protein_coding,18,56311,888,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054140,Nondifferential,Myl6,protein_coding,7,2998,1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000054147,Nondifferential,AC139608.1,lincRNA,17,7220,960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054151,Nondifferential,Pus10,protein_coding,14,64714,2877,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000054157,Nondifferential,Nadk2,protein_coding,2,42141,3134,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000054172,Nondifferential,Ctnnb1,protein_coding,8,9561,2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
ENSRNOG00000054184,Nondifferential,U2,snRNA,9,191,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054193,Nondifferential,U12,snRNA,7,151,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054204,Upregulated,Gria2,protein_coding,2,120322,6739,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054217,Nondifferential,Runx3,protein_coding,5,24045,1230,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0
ENSRNOG00000054224,Nondifferential,Bloc1s4,protein_coding,14,1306,1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054225,Nondifferential,U6,snRNA,3,107,107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054257,Nondifferential,Adam10,protein_coding,8,129948,3785,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0
ENSRNOG00000054259,Nondifferential,Klf11,protein_coding,6,11707,3782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
ENSRNOG00000054264,Nondifferential,Nfatc3,protein_coding,19,74275,5955,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000054272,Nondifferential,Dhx57,protein_coding,6,40212,4589,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054274,Downregulated,Cacnb3,protein_coding,7,9535,2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000054275,Nondifferential,Nsun3,protein_coding,11,53943,921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054284,Nondifferential,AABR07072639.2,protein_coding,19,1107,947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054294,Nondifferential,Rprd2,protein_coding,2,49408,4752,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054296,Nondifferential,Hist1h2bo,protein_coding,17,37373,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054301,Upregulated,AABR07049799.1,lincRNA,5,7329,1085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054302,Upregulated,AABR07050423.1,lincRNA,5,5172,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054304,Nondifferential,U6,snRNA,6,107,107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054306,Nondifferential,AABR07057421.2,lincRNA,7,16076,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054314,Nondifferential,Kcng1,protein_coding,3,19478,2746,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000054315,Nondifferential,SNORD27,snoRNA,1,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054331,Upregulated,Wdpcp,protein_coding,14,365547,2610,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0
ENSRNOG00000054340,Nondifferential,AABR07011013.1,lincRNA,2,60820,632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054344,Nondifferential,Ier2,pseudogene,19,1517,1470,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054347,Nondifferential,SNORD74,snoRNA,13,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054352,Downregulated,Atp6ap1,protein_coding,X,7209,2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054355,Nondifferential,AC128212.1,pseudogene,8,993,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSRNOG00000054360,Upregulated,Tspan11,protein_coding,4,66919,3783,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,17.0,0.0
ENSRNOG00000054374,Nondifferential,RGD1564450,protein_coding,20,1969,878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000054385,Nondifferential,Rhebl1,protein_coding,7,3907,1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054400,Nondifferential,Sh3bp5l,protein_coding,10,14312,2940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000054418,Nondifferential,AABR07005779.2,pseudogene,1,1016,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054420,Downregulated,Vdr,protein_coding,7,52104,4459,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000054423,Nondifferential,Pemt,protein_coding,10,64822,889,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0
ENSRNOG00000054426,Upregulated,Zfp704,protein_coding,2,174458,1695,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,29.0,0.0
ENSRNOG00000054429,Nondifferential,AABR07011697.1,pseudogene,2,1838,1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054430,Nondifferential,AABR07061780.1,protein_coding,4,237,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054437,Nondifferential,Rel,protein_coding,14,18824,1770,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054446,Nondifferential,Sltm,protein_coding,8,45016,3732,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0
ENSRNOG00000054458,Upregulated,Kcnmb4,protein_coding,7,53141,1201,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,8.0,0.0
ENSRNOG00000054468,Nondifferential,Fam219b,protein_coding,8,5590,2887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000054479,Nondifferential,Zw10,protein_coding,8,25074,2639,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000054485,Upregulated,AABR07035412.2,lincRNA,12,3626,3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000054488,Nondifferential,LOC500584,protein_coding,5,32707,2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054489,Nondifferential,AABR07042821.1,pseudogene,19,381,378,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054493,Downregulated,Rmrp,ribozyme,15,298,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054497,Nondifferential,Taf4,protein_coding,3,25811,1908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
ENSRNOG00000054501,Nondifferential,U6atac,snRNA,6,110,110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054514,Nondifferential,Mkln1,protein_coding,4,124308,2202,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0
ENSRNOG00000054515,Nondifferential,Fgd6,protein_coding,7,111919,5522,0.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0
ENSRNOG00000054533,Nondifferential,SNORA57,snoRNA,1,148,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054539,Downregulated,Hist1h3b,protein_coding,17,411,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000054548,Nondifferential,Srpk3,protein_coding,X,4620,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000054549,Downregulated,Lss,protein_coding,20,27579,4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000054557,Nondifferential,Lsm14b,protein_coding,3,8982,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000054561,Nondifferential,Isg20,protein_coding,1,6405,859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
